"mae.rf","mae.lasso","mae.ridge","mae.elast","corr.rf","corr.lasso","corr.ridge","corr.elast"
7.20039805965957,6.58491110939751,6.78052392285305,6.62422581598651,0.105752988554238,0.440219923871105,0.617728671956075,0.438117375069207
7.9789036004043,5.41481170801172,5.63356677055616,5.40446930828935,0.23874991569311,0.728017447682801,0.743819057319525,0.73120744052976
7.42996148394953,6.02188607420686,6.43530938704914,6.08483239480868,0.257940338154927,0.56120517287442,0.556723815072782,0.562683049197603
7.53605758220391,6.45708631693404,6.1177391675021,6.33337608965808,0.331163807926323,0.613035779865933,0.703886609824488,0.633795374196008
7.38250120484387,7.66293424080498,6.87202907307138,7.52728523144849,0.454186496143351,0.347638620018694,0.578201945280037,0.394837795525291
6.47538462818235,5.98263572633152,5.62748668865609,5.91574087074882,0.317241980832319,0.475021009731922,0.578588390447329,0.490600320965015
6.45849431129537,6.13785115288116,6.04470675681851,6.13719976143789,0.223932522303733,0.411858644230131,0.584505123946022,0.416384617821209
6.35348060562935,5.50841420698368,5.55148788622149,5.54554036469176,0.306566961918312,0.476511048949102,0.526260022320419,0.474524181563812
7.46382470764822,5.80351336973108,6.01447442449512,5.85018426025507,0.190403002986246,0.586519833326912,0.640918025273696,0.595227177507896
8.68348358069458,6.99334756365103,7.25913341518817,7.03056819068005,0.225777569355882,0.604585893951474,0.619664476521322,0.604428138069565
7.39392511064715,6.3017145855225,7.06857572390539,6.40601000176801,0.375037348015224,0.669830274944118,0.594412681937284,0.669591428453081
8.22177522054685,7.79921279684357,7.22014895176891,7.64923775996513,0.167712804620737,0.311540709294858,0.592962754627618,0.373688905278641
6.59467216359356,5.60795206026983,5.45294489454613,5.48908677210641,0.238704795247619,0.502508104864076,0.570671020519935,0.529969363423516
7.62068974983522,7.25676579059237,6.50840239005849,7.21738017304797,0.307337204504091,0.395667036189338,0.625526864142544,0.411067511673587
7.60287151067749,6.98248126010355,6.70616633194831,6.92336402029985,0.265490448949065,0.379274907069483,0.604420446163732,0.413903694037125
7.44728611805426,5.65362448915862,6.17197928658906,5.66507806992536,0.239519515657919,0.683551428711783,0.668834328076359,0.68640794315713
7.05698127891392,5.94633605572855,6.08139957918272,5.97253535365426,0.434016203550166,0.653478612822824,0.632020742978173,0.652672976557526
6.7346376587706,6.61439382047562,5.53899390873946,6.07745171088267,0.17650558733711,0.317908570081038,0.657270202865856,0.48721370878818
7.31574006605047,5.77298335303469,5.9122324191542,5.73408024757375,0.258410265797797,0.657868408496212,0.660458883075787,0.665999804310377
7.07250236554409,6.24907297874561,5.86190926705601,6.22003966780188,0.259977644644828,0.476079131605076,0.563941434435649,0.484038885676681
6.83925821458013,6.69149098441285,6.47484801624912,6.5814887850714,0.395138581056087,0.382951731889187,0.450333126036231,0.40857362548321
