"mae.rf","mae.lasso","mae.ridge","mae.elast","corr.rf","corr.lasso","corr.ridge","corr.elast"
8.05264637456261,7.35961446667932,8.09734470848275,7.39902838352886,0.212383421958553,0.414863981678068,0.52532927038783,0.412983697815263
7.21903153424237,7.19857631690535,7.2058653206569,7.14683784941346,0.21940663357544,0.200032590276923,0.527386112455437,0.200032590276923
6.77205584960602,6.24443417236325,6.88174884021604,6.26457643522267,0.238594437505238,0.379301874181062,0.541903928526708,0.389965972097423
8.1584452473751,7.9213921002787,8.06162000776472,7.83404256744222,0.091903279114711,0.31802553722909,0.470845259457282,0.363617825561836
7.67342987071068,7.42947259014664,7.63776081528701,7.28858543771066,0.204961007347269,0.319697164560833,0.505840137030483,0.391407627465203
7.94815603916379,8.00430434984068,7.65708688650011,7.8750547811442,0.144891199033488,NA,0.40400772818627,0.22706739471547
7.7713688544806,7.27819098610936,7.52315832205386,7.19710241436992,0.246587589396068,0.370098209961038,0.532291396373147,0.407555040781215
7.78613904076986,8.00051723091079,8.00051723091079,8.00051723091079,0.249504810901243,NA,NA,NA
7.21606742044105,5.94497243386379,6.82765364355778,5.89422042983934,0.148443450940141,0.581261467942186,0.542146629222765,0.593833526559556
6.91509103863342,6.36765735164658,6.41832581090206,6.28642868023184,0.243291742756586,0.423065020540198,0.525550037203397,0.446809338548588
6.5139795991594,6.75792894137085,6.58946544184699,6.73607432665561,0.400691627738412,0.2868849462141,0.519837960052016,0.295366035073932
8.14583649407014,8.46516503842668,8.46516503842668,8.46516503842668,0.286349754634847,NA,NA,NA
7.3177564502455,6.43856625916326,7.26316407985192,6.40588715274392,0.23279715109124,0.530429694879353,0.439212677023765,0.538686107307356
7.69192705335599,5.98321262355973,7.28228365143164,5.99667835964551,0.11312501001931,0.566051465367412,0.537332344826216,0.570614857446912
7.47308502326443,6.75332593943265,7.02333257368971,6.70598567231391,0.0139024291431941,0.362493211705787,0.488208175526337,0.375906748781443
7.16491737642518,6.3329267921126,7.13325754880489,6.25389046450359,0.305078008453137,0.51899525149763,0.47249806148862,0.539060579743962
7.04143730712259,6.53818706661275,6.92348923138122,6.57350403145186,0.144230435283542,0.369658639628523,0.407924499885515,0.365904130868068
7.23052417076735,6.72940379576149,6.97245455047417,6.64838525531215,0.22494838674678,0.45454816737772,0.371105300957415,0.470593765519765
7.35320369319048,7.18369802128614,7.22649938266717,7.06977243121293,0.263851534933957,0.293470693533461,0.400453657918027,0.333888482887971
7.19987978178932,7.11802272789763,7.29760183863412,7.11852335356029,0.191648412118778,0.318677826991592,0.425037984370386,0.326499651441886
7.88362485837983,7.46130711017867,7.77600346666453,7.44193103767511,0.162295031647549,0.445942015787279,0.609376402445254,0.458441799330067
7.13675135603953,6.04790676767037,6.71129255964403,5.81250664428853,0.412511074605709,0.651457054756485,0.656711739218056,0.695720390899182
7.90233886719705,7.26330354618093,8.11904234576833,7.30363631116992,0.302600409157301,0.48151179078544,0.528199750715764,0.485027167932982
7.20025999073776,5.71779771447006,6.90578116660807,5.72331168475741,0.183046781105144,0.596231117201731,0.504343064169114,0.59280148112525
7.88003328274049,6.54132821908322,7.60249308408977,6.54550196685878,0.330137420602851,0.605070825618711,0.537629948946754,0.60717772979295
7.41723489173968,6.88985859728791,7.15393949268261,6.83025052424349,0.236392104532653,0.41575992245084,0.536513778862452,0.447628937682177
